Longitude,Latitude,SourceID,January,February,March,April,May,June,July,August,September,October,November,December
-81.318605,32.80251,03IR005GG02,0,0,3.8,3.77,11.3,15.2,7.5,0,0,0,0,0
-81.308786,32.809054,03IR005GG04,0,0,0,3.2,6.45,16.2,6.4,0,0,0,0,0
-81.320179,32.796249,03IR005GG05,0,0,0,2,5,12.2,3,0,0,0,0,0
-81.352778,32.987778,03IR006GG01,0,0,16,18,21,98,100,96,49,5,0,0
-81.356978,32.972972,03IR006GG02,0,0,1,1,10,27,31,23,4,4,0,0
-81.345681,32.976661,03IR006GG03,0,0,1,1,22,26,29,40,19,2,1,0
-81.352275,32.990736,03IR006GG04,0,0,2,4,12,20,40,39,16,2,0,0
-81.352489,32.997086,03IR006GG05,0,0,1,5,20,24,31,25,13,2,0,0
-81.345663,32.982834,03IR006GG06,0,0,0,0,0,2,2,1,0,0,0,0
-81.554506,33.128789,03IR008GG01,0,0,0,0,0,9.923,7.718,0,0,0,0,0
-81.565556,33.115278,03IR009GG01,0,0,8.76,5.28,0.6,14.52,14.04,2.4,6.84,0,5.76,0
-81.551944,33.110278,03IR009GG02,0,7.8,4.92,3.84,6.42,9.96,4.38,0,0,0,0,0
-81.493056,33.080278,03IR009GG03,0,7.314,7.314,6.21,6.21,24.84,7.176,0,0,0,0,0
-81.549444,33.108333,03IR009GG04,0,8.1,3.3,4.26,6.54,13.68,12.72,1.14,6.78,0,3.6,1.8
-81.526944,33.090556,03IR009GG05,0,0,0,0,3.511,12.196,4.804,0,0,0,0,0
-81.528056,33.081944,03IR009GG06,0,0,0,0,3.696,14.137,9.24,0,7.854,0,0,0
-81.536389,33.075556,03IR009GG07,0,0,0,0,1.468,3.121,2.295,0,0,0,1.239,2.478
-81.490283,33.088282,03IR009GG08,0,4.131,1.377,1.836,1.887,6.732,3.315,0,0,0,0,0
-81.573238,33.085883,03IR009GG09,0,3.96,3.48,5.76,9.36,23.16,16.56,0,6.48,0,0,0
-81.2989,32.993056,03IR010GG01,0,0.6,1.7,10.3,52.3,75.6,78.6,57.6,35.3,22.1,2.1,0
-81.31,32.981944,03IR010GG02,0.1,0.5,0.7,0,22.3,77.6,85.3,92.6,51.1,24.3,0,0
-81.296389,32.981389,03IR010GG03,0.5,0.3,0.8,24.6,52.3,65.5,74.4,84.6,99.3,37.6,1.4,1.1
-81.2856,32.978611,03IR010GG04,0.3,0.2,6.5,22.3,48.7,75.7,80.3,72.1,15.3,35.4,21.6,4
-81.2775,32.973056,03IR010GG05,0.6,0.4,18.6,27.3,41.6,54.3,50.5,41.3,42.4,27.8,11.4,1.6
-81.290446,32.998106,03IR010GG06,0,0,0,0,0,0,0,0,0,0,0,0
-81.219722,33.078611,03IR011GG01,0,0,0,0,12,19,21,11,0,0,0,0
-81.222778,33.014722,03IR011GG02,0,0,0,0,7,13,15,0,0,0,0,0
-81.267771,33.08181,03IR011GG03,0,0,0,0,9,24,33,0,0,0,0,0
-81.248202,33.082097,03IR011GG04,0,0,0,0,0,6,13,3,0,0,0,0
-81.194833,33.010867,03IR051GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.374067,32.999297,03IR052GG01,0,0,0,0.4986,1.2107,5.3009,3.2708,0.2202,0.73,0,0,0
-81.243,32.9498,03IR053GG01,0,0,0.1,1.5,5,5,5,1,1,0.1,0,0
-81.2534,32.9443,03IR053GG02,0,0,0.1,1.5,5,5,5,1,1,0.1,0,0
-81.2577,32.9465,03IR053GG03,0,0,0,0,2,2,2,0,0,0,0,0
-81.2449,32.9404,03IR053GG04,0,0,0.1,1.5,3,4,4,1.5,0.1,0,0,0
-81.2585,32.934178,03IR053GG05,0,0,0.1,2,3,4,3,1.5,0.1,0,0,0
-81.2598,32.9263,03IR053GG06,0,0,0.1,2,3,4,3,3,1,0.1,0,0
-81.2524,32.9281,03IR053GG07,0,0,0,4,6,8,6,4,4,0,0,0
-81.2478,32.9263,03IR053GG08,0,0,0,4,6,8,6,4,4,0,0,0
-81.2463,32.9289,03IR053GG09,0,0,0,0,0,0,0,0,0,0,0,0
-81.2472,32.9319,03IR053GG10,0,0,0,0,0,0,0,0,0,0,0,0
-81.259,32.9312,03IR053GG11,0.1,0.1,0.1,1,2,3,3,3,1,0.1,0.1,0.1
-81.259711,32.926244,03IR053GG12,0,0,0.1,1,2,3,3,2,1,0,0,0
-81.225332,33.101471,03IR054GG01,0,0,4,5,6.5,7.5,8,8,7.5,3,1,0
-81.222157,33.110791,03IR054GG02,0,0,5.5,6.5,7,7.5,8.5,8,7,6.5,1.5,0
-81.222157,33.110791,03IR054GG03,0,0,2,2.5,5.5,7,7.5,8.5,7,1.5,0,0
-81.21614,33.102509,03IR054GG04,0,0,3,4.5,5,7,8.5,8.5,8,7.5,0,0
-81.21614,33.102509,03IR054GG05,0,0,0,0,0,0,0,0,0,0,0,0
-81.222222,33.080556,03IR055GG01,0,0,0,0,1,1,1,0,0,0,0,0
-81.29406,33.077401,03IR056GG01,0,0,0,0,0,1,0,0,0,0,0,0
-81.13097,33.02184,03IR058GG01,0,0,0.8,1.6,2.4,6.1,6.9,7.3,5.9,0,0,2.4
-81.282917,33.000325,03PT001GG01,5.85,5.53,6.04,4.57,6.39,6.43,6.79,6.48,6.2,6.4,0.55,1.49
-81.282269,33.000046,03PT001GG02,5.85,5.53,6.07,4.53,6.42,6.43,6.79,6.48,6.09,5.9,7.53,9.78
-81.284345,33.001103,03PT001GG03,0.0025,0.0024,0.0028,0.0028,0.0022,0.0044,0.0023,0.0028,0.0027,0.0038,0.0024,0.0026
-81.301595,33.01664,03WS001GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.320736,33.007531,03WS001GG02,14.8,11.7,11.2,11,10.2,11.7,12,11.1,10.3,10.2,10,7.3
-81.293779,33.003831,03WS001GG04,14,11.1,11.1,10.4,10.7,11.3,11.6,10.8,10.1,10.4,9.6,0.6
-81.31,33.021389,03WS001GG05,0,0.03,0.01,0,0,0,0,0,0,0.8,0.6,17.6
-81.238657,32.952535,03WS002GG01,5.4,0.7,4.1,3.1,0.5,0.2,0,0,0.7,2.3,0.3,5
-81.239237,32.942868,03WS002GG02,2.4,6.5,3.6,4.2,7.4,7.1,7.4,8.3,7.5,6.5,8.3,4.6
-81.209155,33.097411,03WS003GG01,0.772,0.688,0.777,1.019,0.982,0.923,1.078,1.011,0.919,0.817,0.671,0.868
-81.239215,33.087353,03WS003GG03,0,0,0,0.0003,0.0002,0.001,0.00005,0.0001,0.0001,0.0001,0.0003,0.001
-81.276268,32.98197,03WS004GG01,4.61,4.64,5.664,5.7,5.574,6.078,6.288,6.198,5.987,6.109,5.764,7.557
-81.225159,32.995793,03WS005GG01,0,0,0,0.002081,0,0,0,0,0.001085,0.003553,0.011211,0.001881
-81.225205,32.995673,03WS005GG02,0,0.001089,0.000474,0.000688,0.000554,0.000914,0.001428,0.0005,0.007145,0,0,0.000106
-81.22311,32.997601,03WS005GG03,0.015768,0.015768,0.01971,0.094608,0.094608,0.09855,0.003942,0.015768,0.0047304,0.0086724,0.0102492,0.0557292
-82.702628,34.468108,04IN052GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.188961,33.372328,05IR005GG02,0,0,0,7.3,10.3,22.2,23.2,21.2,15.3,0,0,0
-81.208333,33.223611,05IR007GG01,0,0,0,2,4,7,8,8,7,1,0,0
-81.218822,33.22993,05IR007GG04,0,0,0,0,5,6,7,7,6,0,0,0
-81.205701,33.218806,05IR007GG06,0,0,0,4,5,8,9,9,7,5,0,0
-81.208029,33.223831,05IR007GG07,0,0,2,4,7,7,7,6,5,2,1,0
-81.214073,33.253988,05IR007GG08,0,0,0,3,5,6,6,6,3,0,0,0
-81.214953,33.227778,05IR007GG09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-81.213033,33.226553,05IR007GG10,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.5,0.3,0.3,0.2,0.2
-81.179672,33.392403,05IR012GG01,0,0,0,16.3,16.1,16.7,12.8,18.3,23,0,0,0
-81.166794,33.3825,05IR012GG02,0,0,0,6.5,6.7,6.3,6.7,6.7,7,0,0,0
-81.153714,33.260275,05IR020GG01,0,0,0,2,4,6,6,6,4,0,0,0
-81.191049,33.370525,05IR021GG01,0,0,0,12.3,18.1,19.1,18.3,18.7,21.6,0,0,0
-81.14739,33.217891,05IR023GG01,2.45,0,0.9,1,2,9.2,8.1,4.8,1,5.1,3.8,0
-81.146713,33.217891,05IR023GG02,0,3.1,0.8,0.98,0.9,4.1,4.1,1.4,0.5,3.3,1.6,0
-81.146843,33.220871,05IR023GG03,0,0,18.2,4.6,19.56,19.4,32.8,18.7,0.3,35,16.2,0
-81.100613,33.204411,05IR023GG04,0,0,0,0,2.8,16.6,15.3,7.3,0,0,0,0
-81.159365,33.218164,05IR023GG05,0,0,4.01,4.9,5.8,0,9.5,9.6,0.6,15.3,0,0
-81.153074,33.214439,05IR025GG01,0,0,3,3,6,6,6,5,4,0,0,0
-81.154747,33.21699,05IR025GG02,0,0,2,3,4,6,6,5,4,0,0,0
-81.163093,33.225881,05IR025GG04,0,0,0,0,1,2,2,0,0,0,0,0
-81.163093,33.225881,05IR025GG05,0,0,0,0,1,2,2,0,0,0,0,0
-81.103265,33.330455,05IR033GG01,0,0,0,1.3,4.2,4.5,0.9,0.9,0,0,0,0
-80.971861,33.142254,05IR052GG01,0,0,0,0,1,3,3,2,0,0,0,0
-80.96502,33.129996,05IR052GG02,0,0,0,0,1,2,4,2,0,0,0,0
-80.962701,33.124249,05IR052GG03,0,0,0,0,1,2.5,3.5,1,0,0,0,0
-80.9636,33.1272,05IR052GG04,0,0,0,0,2,2.5,4.5,1,0,0,0,0
-80.9685,33.1137,05IR052GG05,0,0,0,0,1,2,3,2,0,0,0,0
-81.0251,33.0933,05IR052GG06,0,0,0,0,2,2,4,2,0,0,0,0
-80.9276,33.1578,05IR052GG07,0,0,0,0,6,12,16,6,0,0,0,0
-80.993733,33.148467,05IR053GG01,0,0,2.1,2.9,3.6,4.2,6.6,7.6,4,0,0,0
-80.985217,33.141983,05IR053GG02,0,0,0,0.8,3.4,4.7,6.8,6.4,5.6,1.9,0,0
-80.983717,33.155683,05IR053GG03,0,0,0,3.3,4.1,7.4,6.5,6,0,0,0,0
-80.983502,33.147884,05IR053GG04,0,0,0,2.8,4.9,4,6.2,4.4,2.2,0,0,0
-80.839908,33.199686,05IR055GG01,0.025,0.075,0.08,0.1,0.35,0.35,0.375,0.375,0.3,0.2,0.05,0
-80.838758,33.201289,05IR055GG02,0.175,0.195,0.2,0.25,0.4,0.45,0.45,0.475,0.4,0.25,0.05,0
-80.841175,33.200243,05IR055GG03,0.225,0.275,0.275,1,1,1,1.5,1.5,1,0.275,0.15,0
-81.056651,33.31026,05IR057GG01,0,0,0,0.89,1.415,1.68,3.55,2.01,0.17,0.17,0,0
-81.089983,33.33526,05IR057GG02,0,0,0,0,5.3,5.5,9.76,7.76,0,0,0,0
-81.083886,33.313694,05IR057GG03,0,0,0,0.23,1.3,2.2,3.5,2.7,0,0,0,0
-81.080478,33.324225,05IR057GG04,0,0,0,0.65,1.3,2.7,3.5,3.5,0.3,0,0,0
-81.088889,33.362505,05IR057GG05,0,0,0,0.4,1.6,2.4,4.8,4.8,0.32,0,0,0
-81.114037,33.321562,05IR057GG06,0,0,0,0.3,0.5,0.24,1.5,0.98,0,0,0,0
-81.082861,33.34603,05IR057GG07,0,0,0,0.29,0.74,0.855,1.7,1.1,0.29,0,0,0
-81.068155,33.331525,05IR057GG08,0,0,0,0,2.9,2.35,5.24,3.9,0,0,0,0
-81.061595,33.314229,05IR057GG09,0,0,0,2.3,2.42,2.72,4.45,1.08,1.95,0.25,0,0
-81.116718,33.316764,05IR057GG10,0,0,0,0,0.452,0.25,1.96,1.13,0,0,0,0
-81.166382,33.122716,05IR058GG01,0,0,0,0.5,1,1,2,1.5,1,0,0,0
-81.163226,33.11878,05IR058GG02,0,0,0,1,1.5,1.5,3,2,1.5,0,0,0
-81.166384,33.122761,05IR058GG03,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0
-81.162957,33.118754,05IR058GG04,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0
-81.185961,33.229727,05IR059GG01,2,2,5.5,10,9,10,10,12,7.5,2,2,2
-81.186708,33.227672,05IR059GG02,3,3,3,3,4,5,5,5,5,4,4,3
-81.188839,33.22435,05IR059GG03,1,1,2.5,5,5,5,5,5,5,2.5,1,1
-81.181447,33.215589,05IR059GG04,3.7,3.7,7,7,15,15,15,14,4,4,3.5,3.5
-81.184017,33.242728,05IR059GG05,4.8,4.7,14,14,19,19,19,14,14,5,4.8,4.8
-81.186392,33.2278,05IR059GG06,3,3,3,3,4,5,5,5,5,4,4,3
-81.026757,33.064506,05IR060GG01,0,0,0,0,8,17.2,0,0,0,0,0,0
-81.037343,33.096196,05IR061GG01,0,0,1.2,2.4,2.4,3.1,2.4,0,0,0,0,0
-80.913659,33.178542,05IR065GG01,0,0,0,0.5,2,2.5,0.5,0.2,0,0,0,0
-80.923626,33.180649,05IR065GG02,0,0,0.5,0.5,1.5,2,1,0.5,0,0,0,0
-81.08333,33.32555,05IR066GG01,0,0,0.025,0.5,6,7,8,8,5,0.025,0,0
-80.973567,33.259576,05IR067GG01,0,0,0,24.192,3.024,4.032,18.144,2.016,0,0,0,0
-80.973643,33.25823,05IR067GG02,0,0,0,6.912,0.864,1.152,5.184,0.576,0,0,0,0
-81.169653,33.163586,05IR068GG01,0,0,5,8,8,10,12,14,11,5,5,0
-81.165731,33.164142,05IR068GG02,0,0,0,3,6,8,10,9,7,3,2,0
-80.894328,33.238492,05IR069GG01,0,0,0.025,3,3,6,8,8,3,0,0,0
-80.908,33.24,05IR070GG01,0,0,2,2,4,6,8,8,4,2,0,0
-80.891096,33.222486,05IR071GG01,0,0,0,2,4,6,8,8,6,2,10.25,0
-81.0279,33.1266,05IR072GG01,0.4,0.23,0.3,0.75,1.5,1.75,2,1.68,0.7,0.3,0.28,0.15
-81.172021,33.132781,05IR073GG02,0,0,0,5.2,6.1,6.1,3.1,0,0,0,0,0
-81.1438,33.18615,05IR074GG01,0,0,0,0.576,2.016,18.144,4.032,0,0,0,0,0
-81.086,33.1444,05IR075GG01,0,0,0,0,4,5,7,4,0,0,0,0
-80.979444,33.223056,05IR076GG01,0,0,0,1.5,3,3,4,2.5,0.5,0,0,0
-81.177927,33.19892,05IR077GG01,0,0,0,0.5,2.9,7.4,5,0.5,1.49,0.5,0,0
-81.175956,33.19867,05IR077GG02,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.4,0.3,0.3,0.3
-81.18,33.2,05IR077GG03,0,0,0,0,0,0,0,0,0,0,0,0
-81.203136,33.264184,05IR078GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.19745,33.25975,05IR078GG02,0,0,0,15,25,0,0,0,0,0,0,0
-81.20375,33.256067,05IR078GG03,0,0,0,10,15,17,17,17,8,0,0,0
-81.196117,33.254133,05IR078GG04,0,0,0,10,15,17,18,17,8,0,0,0
-81.187346,33.192501,05IR079GG01,0,0,0,5,7,9,9,9,7,0,0,0
-81.079898,33.059038,05IR080GG01,0,0,0.3,1.5,1.9,3.7,3.4,2.4,1.5,0,0,0.9
-81.065217,33.072123,05IR081GG01,0,0,1,1.4,1.4,2.1,1.4,0,0,0,0,0
-81.060088,33.063799,05IR081GG02,0,0,0,0,0,0,0,0,0,0,0,0
-81.114444,33.291666,05IR082GG01,0,0,0,0.78,1.4,1.3,1.6,1.58,0.8,0,0,0
-81.122222,33.298333,05IR082GG02,0,0,0,0.78,1.4,1.3,1.58,1.55,0.778,0,0,0
-81.138861,33.304778,05IR082GG03,0,0,0,0,0,0,0,0,0,0,0,0
-81.205555,33.263611,05IR083GG01,0,0,0,1.1,2.2,3.3,14,13,1.1,0,0,0
-81.153888,33.38,05IR084GG01,0,0,0,0.153,0.308,0.458,0.92,0.92,0.153,0,0,0
-81.149444,33.378055,05IR084GG02,0,0,0,1.5,3,4.2,8.9,9.2,1.5,0,0,0
-81.153333,33.374166,05IR084GG03,0,0,0,2.3,4.6,9.2,1.3,1.36,2.3,0,0,0
-81.040814,33.288366,05WS001GG07,0,0,0,0,0,0,0,0,0,0,0,0
-81.035628,33.306365,05WS001GG08,8.259,0.843,10.898,1.679,0.755,0.04,10.786,1.924,8.378,1.802,6.728,4.734
-81.042928,33.288333,05WS001GG09,4.402,10.48,1.092,10.789,13.011,13.913,2.163,12.263,3.484,10.712,4.525,7.049
-81.138731,33.315723,05WS002GG02,5.407,5.087,5.296,5.677,6.092,5.824,6.622,6.493,6.267,6.556,6.59,7.512
-81.127695,33.328036,05WS002GG05,6.03,5.584,5.75,5.758,6.468,6.264,6.63,7.028,7.812,8.027,7.264,8.521
-81.159191,33.310009,05WS002GG06,2.91,2.895,2.832,2.888,3.259,3.115,3.275,3.532,3.801,4.286,3.585,4.278
-81.01166,33.095297,05WS003GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.012162,33.095084,05WS003GG02,0.9621,0.7919,0.8041,0.8765,1.0028,1.1533,1.1544,1.015,1.016,0.943,0.9088,1.5314
-81.012623,33.103118,05WS003GG03,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0001,0.0003
-81.185104,33.182494,05WS004GG01,0.225,0.125,0.213,0.298,0.276,0.31,0.412,0.167,0.202,0.213,0.297,0.242
-81.185266,33.182193,05WS004GG02,0.398,0.18,0.332,0.33,0.591,0.317,0.6,0.221,0.283,0.285,0.399,0.287
-81.175792,33.218713,05WS004GG03,0.001,0,0,0,0.001,0.001,0,0.001,0,0.001,0,0.001
-81.6403,33.28398,06IN054GG01,1.812,0.552,0.008,0.02,0.02,0,0,14.184,5.396,3.468,0.036,2.173
-81.6373,33.28508,06IN054GG02,8.175,8.735,0.885,1.634,6.696,6.48,6.696,3.72,5.258,14.405,21.6,14.208
-81.742867,33.204539,06IN055GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.740906,33.20586,06IN055GG02,0,0.344,0.707,2.427,3.689,3.54,3.582,3.419,3.042,3.542,3.514,3.557
-81.328783,33.364983,06IR002GG03,0,0,0,0,0.1,0.3,0.3,0.4,0.2,0.2,0,0
-81.322258,33.348147,06IR002GG06,0,0,0,2,2,4.1,2.1,0.5,0.2,0,0,0
-81.299078,33.346759,06IR002GG07,0,0,0,2.2,2.2,4.6,0.3,0.6,0.9,0,0,0
-81.315761,33.347925,06IR002GG08,0,0,0,0,0,0.0005,0,0,0,0,0,0
-81.321494,33.351633,06IR002GG09,0,0,0,0.02,0.18,0.2,0.24,0.15,0,0,0,0
-81.303577,33.349665,06IR002GG11,0,0,0,0,0.02,0,0,0,0,0,0,0
-81.33075,33.359033,06IR002GG12,0,0,0,1,1,1.9,1.6,0.6,0.05,0,0,0
-81.315745,33.347898,06IR002GG13,0,0,0,1.3,1.3,3.5,1.4,0.5,0.8,0,0,0
-81.311907,33.354633,06IR002GG14,0,0,0,0.6,0.6,0.8,0.6,0.2,0.02,0,0,0
-81.327762,33.354923,06IR002GG15,0,0,0,0,4.8,5.2,1,0.9,1.3,0.7,0,0
-81.217222,33.375,06IR018GG01,0,0,0,10.1,11.3,11.7,12.6,13.7,18.1,0,0,0
-81.327939,33.366509,06IR019GG01,0,0,0,0,4.0731,6.10965,8.1462,10.18275,6.10965,0,0,0
-81.378333,33.386733,06IR019GG02,0,0,0,0,1.3577,2.03655,2.7154,3.39425,1.3577,0,0,0
-81.362791,33.390323,06IR019GG03,0,0,0,0,1.08616,1.08616,2.17232,2.7154,1.08616,0,0,0
-81.391393,33.378631,06IR019GG04,0,0,0,0,2.7154,4.0731,5.4308,6.7885,2.7154,0,0,0
-81.381671,33.359401,06IR019GG05,0,0,0,0,3.25848,3.25848,4.34464,5.4308,2.17232,0,0,0
-81.356726,33.377833,06IR019GG06,0,0,0,0,1.3577,2.03655,2.7154,3.39425,1.3577,0,0,0
-81.296157,33.379945,06IR020GG01,0,0,0,4,10,12,16,12,8,0,0,0
-81.252107,33.376847,06IR020GG02,0,0,0,0,2,2,10,0,0,0,0,0
-81.309352,33.399676,06IR020GG03,0,0,0,0,10,10,10,6,6,0,0,0
-81.307835,33.39767,06IR020GG04,0,0,0,0,8,10,10,8,4,0,0,0
-81.296262,33.377721,06IR020GG05,0,0,0,0,0,1,1,1,0,0,0,0
-81.265656,33.337408,06IR020GG06,0,0,0,0,3,4,4,4,3,0,0,0
-81.295886,33.338375,06IR023GG01,0,0,1.782,2.929,3.545,4.216,4.011,3.609,2.514,2.21,0,0
-81.334291,33.222258,06IR026GG01,0,0,2,4,9,10,11,10,10,2,0,0
-81.336154,33.220159,06IR026GG02,0,0,0,0,0,0,0,0,0,0,0,0
-81.335385,33.219653,06IR026GG03,0,0,0,0,0,0,0,0,0,0,0,0
-81.337115,33.218622,06IR026GG04,0,0,0,0,0,0,0,0,0,0,0,0
-81.336508,33.219702,06IR026GG05,0,0,0,0,0,0,0,0,0,0,0,0
-81.334778,33.219159,06IR026GG06,0,0,2,4,4,6,6,6,4,0,0,0
-81.34916,33.22833,06IR026GG07,0,0,0,1,1,1,1.5,1.5,1.5,0,0,0
-81.39713,33.46983,06IR027GG01,0.00073,3.593,8.0484,8.482,5.2185,7.1042,1.892,0.03265,0.13773,0.0005,2.122,1.10475
-81.38504,33.47226,06IR027GG02,0,0.974,4.2523,9.7347,52.34,25.601,2.6353,7.0128,0,0,0,0
-81.37741,33.47977,06IR027GG03,0,0.6673,1.6728,2.33495,10.8097,25.4395,10.907,0,0.0164,0.00103,0,0
-81.37219,33.48209,06IR027GG04,0,0,0,24.5244,47.4883,28.306,6.5864,8.0592,0,0,0,0
-81.287201,33.438421,06IR029GG01,0,0,0,0,4.17,5.8,2.6,3.3,0,0,0,0
-81.283782,33.330227,06IR031GG01,0,0,7.204,14.804,19.033,21.873,19.288,16.138,12.644,9.7,0,0
-81.399069,33.420752,06IR032GG01,0,0,0,0.6,0.6,1.2,1.2,0.6,0,0,0,0
-81.331637,33.277653,06IR033GG01,0,0,0,2,4,4,4,6,4,0,0,0
-81.349199,33.389524,06IR034GG01,0,0,0,0,3.745734,5.618601,3.745734,5.618601,0,0,0,0
-81.366318,33.382819,06IR034GG02,0,0,0,0.81429,2.850015,2.850015,4.07145,4.07145,0,0,0,0
-81.246301,33.33084,06IR035GG01,2,1,4,6,8,10,15,14,15,12,10,5
-81.353347,33.469077,06IR037GG01,0,0,0,0,0.5,0.5,0.25,0.76,0,0,0,0
-81.368076,33.471221,06IR038GG01,0,0,2.5,3.3,13.4,27.9,11.7,0,0,0,2.5,0.005
-81.332222,33.124444,06IR039GG01,0,0,0,0,0,0,1,0,0,0,0,0
-81.332222,33.124444,06IR039GG02,0,0,0,0,1,1,2,0,0,0,0,0
-81.250055,33.210345,06IR040GG01,0,0,2,4,10,15,12,10,5,5,0,0
-81.25005,33.210345,06IR040GG02,0,0,2,4,5,6,5,0,0,3,0,0
-81.319673,33.278514,06IR041GG01,0,0,0,1.197,4.507,5.383,0.638,0,0,0,0,0
-81.328764,33.268017,06IR041GG02,0,0,0,0,0.562,0.39,0.764,0.178,0,0,0,0
-81.326389,33.249444,06IR041GG03,0,0,1.003,0.867,0.88,1.269,1.181,0.68,0,0,0,0
-81.359381,33.450983,06IR042GG01,0,0,0,0,2.4,2.4,1.1,1.1,0,0,0,0
-81.31379,33.334057,06IR043GG01,0,0,0,5.5,8,27,27,27,5,0,0,0
-81.230186,33.239819,06IR044GG01,0,0,0,3,8,9,9,6,6,1,0,0
-81.230085,33.239485,06IR044GG02,0,0,0,4,8,8,9,5,3,0,0,0
-81.219744,33.223619,06IR044GG03,0,0,0,5,7,8,9,7,5,0,0,0
-81.31511,33.28703,06IR045GG01,0,0,0,0,4,8,8,9,4,0,0,0
-81.31511,33.28703,06IR045GG02,0,0,0,0,0,0,0,0,0,0,0,0
-81.27251,33.42512,06IR046GG01,0,0,0,0.346,0.462,0.578,0.691,0.693,0.345,0,0,0
-81.27109,33.4367,06IR046GG02,0,0,0,0.346,0.461,0.577,0.693,0.69,0.345,0,0,0
-81.26579,33.43831,06IR046GG03,0,0,0,0.344,0.462,0.578,0.691,0.692,0.345,0,0,0
-81.263829,33.437357,06IR046GG04,0,0,0,0.346,0.461,0.578,0.693,0.693,0.346,0,0,0
-81.26562,33.43947,06IR046GG05,0,0,0,0.346,0.461,0.576,0.692,0.693,0.344,0,0,0
-81.341489,33.406517,06IR047GG01,0,0,0,0,1.22,1.63,0,0.41,0,0,0,0
-81.338031,33.407568,06IR047GG02,0,0,0,0.983,4.36,3.21,0.73,1.2,0,0,0,0
-81.34192,33.374675,06IR047GG03,0,0,0,0.272,1.09,1.36,0.41,0.41,0,0,0,0
-81.295411,33.357807,06IR048GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.290927,33.353995,06IR048GG02,0,0,0,0,0,0,0,0,0,0,0,0
-81.289331,33.354942,06IR048GG03,0,0,0,0,0,0,0,0,0,0,0,0
-81.281511,33.351128,06IR048GG04,0,0,0,0,0,0,0,0,0,0,0,0
-81.262644,33.317539,06IR049GG01,0,0,2,2,2,4,4,4,2,2,0,0
-81.256711,33.276055,06IR050GG01,0,0,0,2,2,4,2,2,2,0,0,0
-81.246917,33.239035,06IR051GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.289722,33.345555,06IR052GG01,0,0,0,1.56,3.12,1.25,1.85,1.88,1.6,0,0,0
-81.225555,33.301388,06IR053GG01,0,0,0,0.347,0.462,0.575,0.692,0.693,0.348,0,0,0
-81.340149,33.230199,06IR055GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.340186,33.230488,06IR055GG02,0,0,0,0.003,0.004,0.5,1,0.005,0.001,0,0,0
-81.339986,33.231048,06IR055GG03,0,0,0,0,0,0.5,1,1,0.001,0,0,0
-81.339763,33.231274,06IR055GG04,0,0,0,0,0,0.5,1,1,0,0,0,0
-81.4361,33.4133,06IR056GG01,0,0,0,0,0.95039,1.425585,1.90078,2.375975,0.95039,0,0,0
-81.293003,33.235485,06IR057GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.292778,33.235833,06IR057GG02,0,0,0,0,0,0,0,0,0,0,0,0
-81.40193,33.397253,06WS001GG02,0,0,0,0,0,0,0,0,0,0,0,0
-81.4141,33.40308,06WS001GG06,0.33,0.05,0.01,0.01,0,0.09,0,0,0,0,0.0001,5.7
-81.437297,33.399097,06WS001GG07,13,12,12.5,12.3,13.3,14,13.1,14,12.8,13,10.7,0
-81.269667,33.353593,06WS002GG02,2.8,1.8,1.6,1.8,2,2.5,2.4,4.2,2.5,1.9,1.9,2.5
-81.271447,33.355645,06WS002GG03,1.7,2.1,4.1,4.5,4.1,2.5,3.1,3.2,2.8,4,0,0
-81.27493,33.361552,06WS002GG04,4.8,3.9,3.4,2.6,4.5,2.6,5.3,9,5.5,4,4.1,5.2
-81.279038,33.366026,06WS002GG06,0,0,0,0.38,0,0,0,0.67,0.003,0,0,0
-81.361233,33.227214,06WS003GG06,6.718,5.181,6.517,5.866,6.172,6.205,6.196,6.371,6.723,7.074,6.724,7.469
-81.354316,33.243679,06WS003GG07,11.936,11.446,14.086,12.542,13.531,15.465,13.858,14.156,14.246,11.655,11.045,12.209
-81.351317,33.24542,06WS003GG09,0,0,0,0,0,0,0,0,0,0,0,0
-81.359481,33.251713,06WS003GG10,12.22,9.378,11.445,10.254,10.827,10.908,10.936,10.875,9.817,9.198,8.669,9.528
-81.378409,33.236167,06WS003GG11,3.408,2.899,3.493,3.015,3.127,3.137,3.364,3.404,3.357,2.984,2.851,2.995
